sample_id,source_attachment,source_file,source_sheet,source_row,sample_number_raw,material_raw,temperature,frequency,core_loss,waveform_label_raw,waveform_group_id,waveform_duplicate_count,exact_row_duplicate_count,cross_attachment_count,quality_flags
training-c16aee712bc0-S01-R000157,training,data/附件一（训练集）.xlsx,材料1,157,,材料1,25.0,125860.0,679260.437,正弦波,wg-17a17b169f6a63f9,1,1,1,
training-c16aee712bc0-S01-R000158,training,data/附件一（训练集）.xlsx,材料1,158,,材料1,25.0,141250.0,1402.690272,正弦波,wg-c9ed955736642c44,1,1,1,
training-c16aee712bc0-S01-R000159,training,data/附件一（训练集）.xlsx,材料1,159,,材料1,25.0,141260.0,3564.3754,正弦波,wg-c9d8bd6eb6adf516,1,1,1,
training-c16aee712bc0-S01-R000160,training,data/附件一（训练集）.xlsx,材料1,160,,材料1,25.0,141270.0,4792.365224,正弦波,wg-d3a1689f2929a5cb,1,1,1,
training-c16aee712bc0-S01-R000161,training,data/附件一（训练集）.xlsx,材料1,161,,材料1,25.0,141270.0,8888.402923,正弦波,wg-c0b079a2a4885c13,1,1,1,
training-c16aee712bc0-S01-R000162,training,data/附件一（训练集）.xlsx,材料1,162,,材料1,25.0,141260.0,20972.82318,正弦波,wg-b53d20886bd32aed,1,1,1,
training-c16aee712bc0-S01-R000163,training,data/附件一（训练集）.xlsx,材料1,163,,材料1,25.0,141260.0,37837.05515,正弦波,wg-730065240cef4adf,1,1,1,
training-c16aee712bc0-S01-R000164,training,data/附件一（训练集）.xlsx,材料1,164,,材料1,25.0,141260.0,49742.16541,正弦波,wg-4e4bde14fcc9d724,1,1,1,
training-c16aee712bc0-S01-R000165,training,data/附件一（训练集）.xlsx,材料1,165,,材料1,25.0,141260.0,67223.83993,正弦波,wg-aeef09c3115cc6de,1,1,1,
training-c16aee712bc0-S01-R000166,training,data/附件一（训练集）.xlsx,材料1,166,,材料1,25.0,141270.0,89782.66539,正弦波,wg-511f733e7f820cfc,1,1,1,
training-c16aee712bc0-S01-R000167,training,data/附件一（训练集）.xlsx,材料1,167,,材料1,25.0,141260.0,266704.6966,正弦波,wg-4c74ec4786eec51f,1,1,1,
training-c16aee712bc0-S01-R000168,training,data/附件一（训练集）.xlsx,材料1,168,,材料1,25.0,141260.0,357572.7731,正弦波,wg-42ae4c2d90ebffa4,1,1,1,
training-c16aee712bc0-S01-R000169,training,data/附件一（训练集）.xlsx,材料1,169,,材料1,25.0,141260.0,619011.8338,正弦波,wg-846d2f06f2d74b22,1,1,1,
training-c16aee712bc0-S01-R000170,training,data/附件一（训练集）.xlsx,材料1,170,,材料1,25.0,141260.0,1026071.684,正弦波,wg-2e494575152ae20c,1,1,1,
training-c16aee712bc0-S01-R000171,training,data/附件一（训练集）.xlsx,材料1,171,,材料1,25.0,158500.0,1187.754171,正弦波,wg-b638ed4750fda5e8,1,1,1,
training-c16aee712bc0-S01-R000172,training,data/附件一（训练集）.xlsx,材料1,172,,材料1,25.0,158500.0,1192.605834,正弦波,wg-0a1a7fdaf2a084ea,1,1,1,
training-c16aee712bc0-S01-R000173,training,data/附件一（训练集）.xlsx,材料1,173,,材料1,25.0,158500.0,1641.045747,正弦波,wg-9e173833713f5d5c,1,1,1,
training-c16aee712bc0-S01-R000174,training,data/附件一（训练集）.xlsx,材料1,174,,材料1,25.0,158500.0,3044.949531,正弦波,wg-42e9fad3ffa8c1b7,1,1,1,
training-c16aee712bc0-S01-R000175,training,data/附件一（训练集）.xlsx,材料1,175,,材料1,25.0,158500.0,4080.613099,正弦波,wg-f0e7562141fa13e5,1,1,1,
training-c16aee712bc0-S01-R000176,training,data/附件一（训练集）.xlsx,材料1,176,,材料1,25.0,158510.0,5648.015608,正弦波,wg-ddd85fe58a921c77,1,1,1,
training-c16aee712bc0-S01-R000177,training,data/附件一（训练集）.xlsx,材料1,177,,材料1,25.0,158500.0,13587.381,正弦波,wg-aeedc5eb9afedde4,1,1,1,
training-c16aee712bc0-S01-R000178,training,data/附件一（训练集）.xlsx,材料1,178,,材料1,25.0,158500.0,18242.28949,正弦波,wg-e33a59dbe41eb314,1,1,1,
training-c16aee712bc0-S01-R000179,training,data/附件一（训练集）.xlsx,材料1,179,,材料1,25.0,158510.0,24635.10959,正弦波,wg-2d8c6a25a1f6a285,1,1,1,
training-c16aee712bc0-S01-R000180,training,data/附件一（训练集）.xlsx,材料1,180,,材料1,25.0,158510.0,33238.5309,正弦波,wg-4d50c79befb4763f,1,1,1,
training-c16aee712bc0-S01-R000181,training,data/附件一（训练集）.xlsx,材料1,181,,材料1,25.0,158500.0,44430.17965,正弦波,wg-8c0ae3eabed39d1e,1,1,1,
training-c16aee712bc0-S01-R000182,training,data/附件一（训练集）.xlsx,材料1,182,,材料1,25.0,158500.0,59069.01523,正弦波,wg-8aacba3be64fe954,1,1,1,
training-c16aee712bc0-S01-R000183,training,data/附件一（训练集）.xlsx,材料1,183,,材料1,25.0,158500.0,79066.42767,正弦波,wg-3dba9317774ff72b,1,1,1,
training-c16aee712bc0-S01-R000184,training,data/附件一（训练集）.xlsx,材料1,184,,材料1,25.0,158500.0,107275.1057,正弦波,wg-29b1fac7e7033b40,1,1,1,
training-c16aee712bc0-S01-R000185,training,data/附件一（训练集）.xlsx,材料1,185,,材料1,25.0,158500.0,139304.1316,正弦波,wg-8d9ea2e77069fb26,1,1,1,
training-c16aee712bc0-S01-R000186,training,data/附件一（训练集）.xlsx,材料1,186,,材料1,25.0,158500.0,183014.8648,正弦波,wg-22084df36d2a0948,1,1,1,
training-c16aee712bc0-S01-R000187,training,data/附件一（训练集）.xlsx,材料1,187,,材料1,25.0,158510.0,237859.9575,正弦波,wg-497d038954bc0ec0,1,1,1,
training-c16aee712bc0-S01-R000188,training,data/附件一（训练集）.xlsx,材料1,188,,材料1,25.0,158500.0,320931.3637,正弦波,wg-403836cb39d2ad4b,1,1,1,
training-c16aee712bc0-S01-R000189,training,data/附件一（训练集）.xlsx,材料1,189,,材料1,25.0,158500.0,556312.9256,正弦波,wg-6e26434c1ce3c64b,1,1,1,
training-c16aee712bc0-S01-R000190,training,data/附件一（训练集）.xlsx,材料1,190,,材料1,25.0,177820.0,1455.296582,正弦波,wg-6201af208c497f8a,1,1,1,
training-c16aee712bc0-S01-R000191,training,data/附件一（训练集）.xlsx,材料1,191,,材料1,25.0,177820.0,1947.216719,正弦波,wg-0661328fa3aca635,1,1,1,
training-c16aee712bc0-S01-R000192,training,data/附件一（训练集）.xlsx,材料1,192,,材料1,25.0,177820.0,2619.028052,正弦波,wg-ff38d4e4486e9da7,1,1,1,
training-c16aee712bc0-S01-R000193,training,data/附件一（训练集）.xlsx,材料1,193,,材料1,25.0,177830.0,3573.989819,正弦波,wg-a2c184265bf91227,1,1,1,
training-c16aee712bc0-S01-R000194,training,data/附件一（训练集）.xlsx,材料1,194,,材料1,25.0,177820.0,4896.646627,正弦波,wg-8d1bc86830fc2f27,1,1,1,
training-c16aee712bc0-S01-R000195,training,data/附件一（训练集）.xlsx,材料1,195,,材料1,25.0,177820.0,8757.571039,正弦波,wg-72b38da38834213d,1,1,1,
training-c16aee712bc0-S01-R000196,training,data/附件一（训练集）.xlsx,材料1,196,,材料1,25.0,177820.0,15704.90259,正弦波,wg-abbe5b17908bd746,1,1,1,
training-c16aee712bc0-S01-R000197,training,data/附件一（训练集）.xlsx,材料1,197,,材料1,25.0,177820.0,21387.24118,正弦波,wg-bec69815a4ce6a40,1,1,1,
training-c16aee712bc0-S01-R000198,training,data/附件一（训练集）.xlsx,材料1,198,,材料1,25.0,177820.0,29039.82633,正弦波,wg-a6e64e446d0f6261,1,1,1,
training-c16aee712bc0-S01-R000199,training,data/附件一（训练集）.xlsx,材料1,199,,材料1,25.0,177820.0,38777.3922,正弦波,wg-ed44115b63d50faa,1,1,1,
training-c16aee712bc0-S01-R000200,training,data/附件一（训练集）.xlsx,材料1,200,,材料1,25.0,177820.0,51692.85659,正弦波,wg-7a3b49197f337c07,1,1,1,
training-c16aee712bc0-S01-R000201,training,data/附件一（训练集）.xlsx,材料1,201,,材料1,25.0,177820.0,69575.88416,正弦波,wg-baf7268cbd8f2770,1,1,1,
training-c16aee712bc0-S01-R000202,training,data/附件一（训练集）.xlsx,材料1,202,,材料1,25.0,177820.0,94829.7604,正弦波,wg-ce7e3e9c463c3ac3,1,1,1,
training-c16aee712bc0-S01-R000203,training,data/附件一（训练集）.xlsx,材料1,203,,材料1,25.0,177820.0,123936.1788,正弦波,wg-8960ba60667bc273,1,1,1,
training-c16aee712bc0-S01-R000204,training,data/附件一（训练集）.xlsx,材料1,204,,材料1,25.0,177820.0,216240.5996,正弦波,wg-25be2b7cb77523bc,1,1,1,
training-c16aee712bc0-S01-R000205,training,data/附件一（训练集）.xlsx,材料1,205,,材料1,25.0,177820.0,290107.5928,正弦波,wg-e90fb8fd7ef7f850,1,1,1,
training-c16aee712bc0-S01-R000206,training,data/附件一（训练集）.xlsx,材料1,206,,材料1,25.0,177820.0,381807.5464,正弦波,wg-d7f0133ca867d8d6,1,1,1,
training-c16aee712bc0-S01-R000207,training,data/附件一（训练集）.xlsx,材料1,207,,材料1,25.0,177820.0,508254.8668,正弦波,wg-40eeb1c29afdb735,1,1,1,
training-c16aee712bc0-S01-R000208,training,data/附件一（训练集）.xlsx,材料1,208,,材料1,25.0,199500.0,1359.728946,正弦波,wg-7f4c3558f67080cb,1,1,1,
training-c16aee712bc0-S01-R000209,training,data/附件一（训练集）.xlsx,材料1,209,,材料1,25.0,199500.0,1295.823376,正弦波,wg-968526c58d3bf06d,1,1,1,
training-c16aee712bc0-S01-R000210,training,data/附件一（训练集）.xlsx,材料1,210,,材料1,25.0,199500.0,1713.519808,正弦波,wg-b48e247957e3af34,1,1,1,
training-c16aee712bc0-S01-R000211,training,data/附件一（训练集）.xlsx,材料1,211,,材料1,25.0,199510.0,3131.491897,正弦波,wg-b0c28ad7b724fbdc,1,1,1,
training-c16aee712bc0-S01-R000212,training,data/附件一（训练集）.xlsx,材料1,212,,材料1,25.0,199500.0,4293.7631,正弦波,wg-11ace2272ac7af92,1,1,1,
training-c16aee712bc0-S01-R000213,training,data/附件一（训练集）.xlsx,材料1,213,,材料1,25.0,199500.0,5780.063046,正弦波,wg-5633789a6f40f337,1,1,1,
training-c16aee712bc0-S01-R000214,training,data/附件一（训练集）.xlsx,材料1,214,,材料1,25.0,199500.0,7703.877937,正弦波,wg-41f4bc087a3aa750,1,1,1,
training-c16aee712bc0-S01-R000215,training,data/附件一（训练集）.xlsx,材料1,215,,材料1,25.0,199500.0,13727.56106,正弦波,wg-0fb82981f66bbc1f,1,1,1,
training-c16aee712bc0-S01-R000216,training,data/附件一（训练集）.xlsx,材料1,216,,材料1,25.0,199500.0,18846.99738,正弦波,wg-0c4671e12ed3fab8,1,1,1,
training-c16aee712bc0-S01-R000217,training,data/附件一（训练集）.xlsx,材料1,217,,材料1,25.0,199500.0,34431.32807,正弦波,wg-e4e3318912dddcca,1,1,1,
training-c16aee712bc0-S01-R000218,training,data/附件一（训练集）.xlsx,材料1,218,,材料1,25.0,199500.0,46554.40586,正弦波,wg-eb452a45fe431570,1,1,1,
training-c16aee712bc0-S01-R000219,training,data/附件一（训练集）.xlsx,材料1,219,,材料1,25.0,199500.0,61598.99788,正弦波,wg-72393313a1f6eab3,1,1,1,
training-c16aee712bc0-S01-R000220,training,data/附件一（训练集）.xlsx,材料1,220,,材料1,25.0,199510.0,84808.51689,正弦波,wg-4db0fc66b0c70464,1,1,1,
training-c16aee712bc0-S01-R000221,training,data/附件一（训练集）.xlsx,材料1,221,,材料1,25.0,199500.0,109976.8533,正弦波,wg-7720f9091d248f07,1,1,1,
training-c16aee712bc0-S01-R000222,training,data/附件一（训练集）.xlsx,材料1,222,,材料1,25.0,199500.0,147898.0434,正弦波,wg-b4d1cb932cb1941f,1,1,1,
training-c16aee712bc0-S01-R000223,training,data/附件一（训练集）.xlsx,材料1,223,,材料1,25.0,199500.0,195279.9663,正弦波,wg-e05ff2ad5d679ae3,1,1,1,
training-c16aee712bc0-S01-R000224,training,data/附件一（训练集）.xlsx,材料1,224,,材料1,25.0,199500.0,263199.8984,正弦波,wg-bf9b7d4be5c0d826,1,1,1,
training-c16aee712bc0-S01-R000225,training,data/附件一（训练集）.xlsx,材料1,225,,材料1,25.0,199500.0,584646.126,正弦波,wg-30743f3e1ef55789,1,1,1,
training-c16aee712bc0-S01-R000226,training,data/附件一（训练集）.xlsx,材料1,226,,材料1,25.0,199500.0,778826.1991,正弦波,wg-62e3b7c9cbd156e9,1,1,1,
training-c16aee712bc0-S01-R000227,training,data/附件一（训练集）.xlsx,材料1,227,,材料1,25.0,223850.0,1741.014541,正弦波,wg-f49f3aa58a0e453e,1,1,1,
training-c16aee712bc0-S01-R000228,training,data/附件一（训练集）.xlsx,材料1,228,,材料1,25.0,223850.0,1568.169639,正弦波,wg-c541b16572fddb49,1,1,1,
training-c16aee712bc0-S01-R000229,training,data/附件一（训练集）.xlsx,材料1,229,,材料1,25.0,223850.0,2071.805286,正弦波,wg-dc1743451aa63ff9,1,1,1,
training-c16aee712bc0-S01-R000230,training,data/附件一（训练集）.xlsx,材料1,230,,材料1,25.0,223850.0,3794.890527,正弦波,wg-b9e085c9477470ad,1,1,1,
training-c16aee712bc0-S01-R000231,training,data/附件一（训练集）.xlsx,材料1,231,,材料1,25.0,223850.0,12211.32658,正弦波,wg-13c32c64db6b1550,1,1,1,
training-c16aee712bc0-S01-R000232,training,data/附件一（训练集）.xlsx,材料1,232,,材料1,25.0,223850.0,16267.93111,正弦波,wg-7a087fbbc3178526,1,1,1,
training-c16aee712bc0-S01-R000233,training,data/附件一（训练集）.xlsx,材料1,233,,材料1,25.0,223850.0,22632.85134,正弦波,wg-4c6c7d3ab091395b,1,1,1,
training-c16aee712bc0-S01-R000234,training,data/附件一（训练集）.xlsx,材料1,234,,材料1,25.0,223850.0,41569.50494,正弦波,wg-f5f168d9dd99c3b5,1,1,1,
training-c16aee712bc0-S01-R000235,training,data/附件一（训练集）.xlsx,材料1,235,,材料1,25.0,223850.0,56012.09577,正弦波,wg-1c096f8cb99b6e61,1,1,1,
training-c16aee712bc0-S01-R000236,training,data/附件一（训练集）.xlsx,材料1,236,,材料1,25.0,223850.0,98906.6499,正弦波,wg-0701c519c62320b4,1,1,1,
training-c16aee712bc0-S01-R000237,training,data/附件一（训练集）.xlsx,材料1,237,,材料1,25.0,223850.0,237281.9938,正弦波,wg-d4cc43dc810b9204,1,1,1,
training-c16aee712bc0-S01-R000238,training,data/附件一（训练集）.xlsx,材料1,238,,材料1,25.0,223850.0,314961.8538,正弦波,wg-980ba97eeee21285,1,1,1,
training-c16aee712bc0-S01-R000239,training,data/附件一（训练集）.xlsx,材料1,239,,材料1,25.0,223850.0,544722.457,正弦波,wg-23445825d0542fd1,1,1,1,
training-c16aee712bc0-S01-R000240,training,data/附件一（训练集）.xlsx,材料1,240,,材料1,25.0,223850.0,709348.3739,正弦波,wg-414f72f18f987525,1,1,1,
training-c16aee712bc0-S01-R000241,training,data/附件一（训练集）.xlsx,材料1,241,,材料1,25.0,251170.0,2262.910587,正弦波,wg-ae5bab368bb5a50e,1,1,1,
training-c16aee712bc0-S01-R000242,training,data/附件一（训练集）.xlsx,材料1,242,,材料1,25.0,251170.0,1948.042054,正弦波,wg-aa5c2da04fbcee05,1,1,1,
training-c16aee712bc0-S01-R000243,training,data/附件一（训练集）.xlsx,材料1,243,,材料1,25.0,251170.0,2592.256897,正弦波,wg-7d7e70b9839628eb,1,1,1,
training-c16aee712bc0-S01-R000244,training,data/附件一（训练集）.xlsx,材料1,244,,材料1,25.0,251170.0,4704.915331,正弦波,wg-bbe08be724928f67,1,1,1,
training-c16aee712bc0-S01-R000245,training,data/附件一（训练集）.xlsx,材料1,245,,材料1,25.0,251170.0,6166.926736,正弦波,wg-f83f6707e5c8d7e9,1,1,1,
training-c16aee712bc0-S01-R000246,training,data/附件一（训练集）.xlsx,材料1,246,,材料1,25.0,251170.0,10941.64448,正弦波,wg-68a3fd0e019ef422,1,1,1,
training-c16aee712bc0-S01-R000247,training,data/附件一（训练集）.xlsx,材料1,247,,材料1,25.0,251170.0,14874.62098,正弦波,wg-12e5e916451d7a89,1,1,1,
training-c16aee712bc0-S01-R000248,training,data/附件一（训练集）.xlsx,材料1,248,,材料1,25.0,251170.0,27126.64693,正弦波,wg-a6d132ed2231eab4,1,1,1,
training-c16aee712bc0-S01-R000249,training,data/附件一（训练集）.xlsx,材料1,249,,材料1,25.0,251170.0,37101.17357,正弦波,wg-c841587af8963d63,1,1,1,
training-c16aee712bc0-S01-R000250,training,data/附件一（训练集）.xlsx,材料1,250,,材料1,25.0,251170.0,50336.60598,正弦波,wg-555b572cc35a9d7b,1,1,1,
training-c16aee712bc0-S01-R000251,training,data/附件一（训练集）.xlsx,材料1,251,,材料1,25.0,251170.0,69303.99422,正弦波,wg-e178ba69fbcde211,1,1,1,
training-c16aee712bc0-S01-R000252,training,data/附件一（训练集）.xlsx,材料1,252,,材料1,25.0,251170.0,90837.14978,正弦波,wg-d20f9dc7a1700650,1,1,1,
training-c16aee712bc0-S01-R000253,training,data/附件一（训练集）.xlsx,材料1,253,,材料1,25.0,251170.0,120548.5034,正弦波,wg-56e02d9fcd666e99,1,1,1,
training-c16aee712bc0-S01-R000254,training,data/附件一（训练集）.xlsx,材料1,254,,材料1,25.0,251170.0,160968.1046,正弦波,wg-c5094c742166ba60,1,1,1,
training-c16aee712bc0-S01-R000255,training,data/附件一（训练集）.xlsx,材料1,255,,材料1,25.0,251170.0,216823.809,正弦波,wg-7dc5201450bb3421,1,1,1,
training-c16aee712bc0-S01-R000256,training,data/附件一（训练集）.xlsx,材料1,256,,材料1,25.0,251170.0,286943.8736,正弦波,wg-80391b9adca482a3,1,1,1,
training-c16aee712bc0-S01-R000257,training,data/附件一（训练集）.xlsx,材料1,257,,材料1,25.0,251170.0,385325.0273,正弦波,wg-ee65905c27b583ca,1,1,1,
training-c16aee712bc0-S01-R000258,training,data/附件一（训练集）.xlsx,材料1,258,,材料1,25.0,281860.0,2889.53144,正弦波,wg-e266d9f6fbac2a89,1,1,1,
training-c16aee712bc0-S01-R000259,training,data/附件一（训练集）.xlsx,材料1,259,,材料1,25.0,281850.0,2480.678594,正弦波,wg-6adc142af7ba758b,1,1,1,
training-c16aee712bc0-S01-R000260,training,data/附件一（训练集）.xlsx,材料1,260,,材料1,25.0,281850.0,3297.714089,正弦波,wg-2eab02a15bb87acf,1,1,1,
training-c16aee712bc0-S01-R000261,training,data/附件一（训练集）.xlsx,材料1,261,,材料1,25.0,281850.0,4341.331734,正弦波,wg-a729868e9921a4e6,1,1,1,
training-c16aee712bc0-S01-R000262,training,data/附件一（训练集）.xlsx,材料1,262,,材料1,25.0,281850.0,5670.629505,正弦波,wg-f9e1ce6c856d9414,1,1,1,
training-c16aee712bc0-S01-R000263,training,data/附件一（训练集）.xlsx,材料1,263,,材料1,25.0,281860.0,13623.67457,正弦波,wg-c8617000427cf1ad,1,1,1,
training-c16aee712bc0-S01-R000264,training,data/附件一（训练集）.xlsx,材料1,264,,材料1,25.0,281860.0,18325.83964,正弦波,wg-da3d5d8bf43ad49c,1,1,1,
training-c16aee712bc0-S01-R000265,training,data/附件一（训练集）.xlsx,材料1,265,,材料1,25.0,281850.0,24592.22803,正弦波,wg-795183ad28a86acc,1,1,1,
training-c16aee712bc0-S01-R000266,training,data/附件一（训练集）.xlsx,材料1,266,,材料1,25.0,281850.0,33679.40394,正弦波,wg-f8a45c06f0d38f1b,1,1,1,
training-c16aee712bc0-S01-R000267,training,data/附件一（训练集）.xlsx,材料1,267,,材料1,25.0,281860.0,45459.87546,正弦波,wg-1d21750036806e70,1,1,1,
training-c16aee712bc0-S01-R000268,training,data/附件一（训练集）.xlsx,材料1,268,,材料1,25.0,281850.0,62572.44922,正弦波,wg-3977d7efcce0c906,1,1,1,
training-c16aee712bc0-S01-R000269,training,data/附件一（训练集）.xlsx,材料1,269,,材料1,25.0,281850.0,82051.91465,正弦波,wg-8508415696ad5f63,1,1,1,
training-c16aee712bc0-S01-R000270,training,data/附件一（训练集）.xlsx,材料1,270,,材料1,25.0,281850.0,110783.9294,正弦波,wg-dd09ab57ed80b9fe,1,1,1,
training-c16aee712bc0-S01-R000271,training,data/附件一（训练集）.xlsx,材料1,271,,材料1,25.0,281850.0,145390.1865,正弦波,wg-293d2d7f2b865016,1,1,1,
training-c16aee712bc0-S01-R000272,training,data/附件一（训练集）.xlsx,材料1,272,,材料1,25.0,281850.0,196252.4584,正弦波,wg-f8dfe7294f3d2bc1,1,1,1,
training-c16aee712bc0-S01-R000273,training,data/附件一（训练集）.xlsx,材料1,273,,材料1,50.0,50020.0,1095.616077,正弦波,wg-304edb6d54718896,1,1,1,
training-c16aee712bc0-S01-R000274,training,data/附件一（训练集）.xlsx,材料1,274,,材料1,50.0,50020.0,1909.33587,正弦波,wg-99fd40d96de4da05,1,1,1,
training-c16aee712bc0-S01-R000275,training,data/附件一（训练集）.xlsx,材料1,275,,材料1,50.0,50020.0,2623.160983,正弦波,wg-4e3b90c2bd6cd114,1,1,1,
training-c16aee712bc0-S01-R000276,training,data/附件一（训练集）.xlsx,材料1,276,,材料1,50.0,50020.0,3549.272659,正弦波,wg-62d55462b5de42ae,1,1,1,
training-c16aee712bc0-S01-R000277,training,data/附件一（训练集）.xlsx,材料1,277,,材料1,50.0,50030.0,4845.135951,正弦波,wg-621ef0e2d8f8b7fe,1,1,1,
training-c16aee712bc0-S01-R000278,training,data/附件一（训练集）.xlsx,材料1,278,,材料1,50.0,50020.0,6351.403688,正弦波,wg-ea465fb48dd20d01,1,1,1,
training-c16aee712bc0-S01-R000279,training,data/附件一（训练集）.xlsx,材料1,279,,材料1,50.0,50020.0,11029.67308,正弦波,wg-240661ac4fc260c0,1,1,1,
